"link_origem","posicao","senioridade","titulo_vaga","nome_empresa","requisitos"
https://br.indeed.com/job/analista-de-excel%C3%AAncia-comercial-exclusiva-para-pcd-4a8e86a1e242b325?xpse=SoAu67I34E84xISwqJ0LbzkdCdPP&xfps=821eeef9-2171-4935-b05e-6c14376935a7,Analista de Dados,Júnior,Analista de Excelência Comercial - Exclusiva para PCD,Pesssoas RH,"Power BI, Excel"
https://bauducco.gupy.io/job/eyJqb2JJZCI6ODIyNDAzMywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Analista de Dados,Sênior,Analista Sênior de Inteligência de Mercado,Bauducco,"Power BI, Machine Learning"
https://qualitydigital.gupy.io/job/eyJqb2JJZCI6ODE5OTUwMywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Analista de Dados,Pleno,"8199503 SP - ANALISTA DE SUPORTE TÉCNICO PLENO",Quality Digital,Bash
https://grupomonto.gupy.io/job/eyJqb2JJZCI6ODIyMzYwMiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Engenheiro de Dados,Sênior,Analista de Controladoria Sênior,Grupo Monto,Excel
https://br.indeed.com/job/analista-de-melhoria-cont%C3%ADnua-2235070be0f72bfd?xpse=SoB067I34E8wHlSC150LbzkdCdPP&xfps=96d40209-5608-4bf7-a1db-3d0176b0a3cf,Engenheiro de Dados,Não Informado,Analista de Melhoria Contínua,Projeart Industria de Estruturas Metálicas LTDA,"Power BI, Excel"
https://br.indeed.com/rc/gd/job?a=hJJ6DNIUlGwLbZCrTi-twXwFVDaBrQiiwhsUnPcYFQjihY40LE9OIV2hQ1Gl1RA3KLAm6i_8LfB2wUkzkBcuKsJjfIAofXgDRFSRUj617ngMYNiGpUAokXzlV76gWQkvw7bis0QNCldegPdFIG91QYmCTyqAlnKP09iSLzJrKjMt_5r4-X3TZrhddMPxwGXEXpgNSzc0c66tPIIlK-8C7e5D1lMY1-MZUEBbRXdfKZljGHFbXKmHU1fNzSjBvBl3CfSZn9HskbTGjnWmSD_kkmNRIv2y9BIfGICU9VCMEaaSNghd8j-2yQSpwU1wlAE3Ztkl5p06M9FYdijrByfuhZzN-e6C694UGvLW3G0rLvcImz5SN5OUR02Va8o6NAuod40kvM74crEmKfofS7TD-8QCoNtct0rkOU57UA7yM_yXXIPVb-hkepIRHrvQW6HDd8a3WlHxUe9yG1I2MH_hv3oWSBOeHiFsNejohQsLg_vH24p8iyXdXZkxv6UtwFrRyqIN-3Ge2d6WSMRClQXY0VFj4hhJX2H0z3XNSA8aF0irJWd0XpyStcyxhr_2jKlJMPeLE8AkBlHATAXPJ6kLEcO8Pj2xWPSODN525CRedI7vABwKE3Egcp4oTzkKZjfF1Wn4dFCRVDQY82BO6YCp3L-6AAUTE0dHqUocccKpezT5Pl2lXJ5zTn03AKnaR3S3CEQ11G71Ld4wPJls0dUWgrDa3NZgmb16GWcrFLQaHTwrMQBeHz2gCdUUZ7qPibUvIHRmQEkHn-ee-TCEyzKvhtpuExsg6AIsk8jsvUtdiXz4R-08vR1eItPB8VR8Egs9ce3kdRk4CTvrouInGIvZJWC3n46NxXxkqjpYrRIhpfAGHqJYulJ0JFICMvZv8fVf1SX8Zvx1ssi0z2UVhGgs-bCpioKch1A4lqG0E74RAaZU7_xTZ7GCpWzc2S-5fyZNjHTcCj9Erc61itujrf4TQZmH7WyRUNN6N5PelAE9LPXH8Heen8Rcc4tf_ZOSExqyw9BJD3DkxxSJya1wC0uIqmEYKzY1J2P3Ll33oWlmO1hCTiERm18hEZGUxLWGNl6-jafwavt1rINjBZg3LdX2IQv3OamMWVBjbNObCXD-ns-SYEAtExN99ud8rIuyNl4FH3SreVBBPo7wUlOr1rrnp7pxlS7hNhuDgQqc5wmioM17ZdJvbts72qGCpQWbtwiM&org=1&channel=ns-dk-o-w-s_344-tld_9,Engenheiro de Dados,Júnior,Analista Jr. - Híbrido - 89000,Divulga Vagas - Consultoria,Excel
https://jobs.quickin.io/computecnica/jobs/674da7a221de1900134e6baa,Analista de Dados,Sênior,Analista de Field Service Sênior - Curitiba,Computécnica,"SQL, AWS, Azure, Linux, MySQL"
https://br.indeed.com/job/analista-administrativo-767bd938e7b6f0df?xpse=SoD567I34E9JMVyLM50LbzkdCdPP&xfps=82566046-c4ff-49ce-9ec0-08590bcc4aae,Analista de Dados,Sênior,Analista Administrativo,VA TALENT,Excel
https://www.accenture.com/br-pt/careers/jobsearch,Analista de Dados,Sênior,Analista RTR,Accenture,ETL
https://br.indeed.com/job/analista-de-performance-operacional-curitibapr-e0afae02f82f40af?xpse=SoDP67I34E9G_kSY9p0LbzkdCdPP&xfps=0297e297-cfba-47cc-bff5-39fd12d409ef,Analista de Dados,Não Informado,ANALISTA DE PERFORMANCE OPERACIONAL - Curitiba/PR,Transpizzatto Transportadora de Cargas Rodoviarias Ltda,Excel
https://br.indeed.com/rc/gd/job?a=6JcVF1zuFekLbZCrTi-twXwFVDaBrQiiwhsUnPcYFQjQ7ieaKLYwWi_ldVh5CUgJXfGHH7BRLzmZPeLXvg24TlffQmvTMODAqhbzqx9Qb1j8tZx2gsNH14sROuswnhwWj59hBR5sgJOCSeJHCTHA53Ti3N8_6eYaSNgE9zi3MTiqH2jYzhiFRxJYCdcZtuLrJ8mALU954S5OgsWQ7JJ0CF7ElRar2n_qLVHNFAabg0ucw7VLJNudLpSk36dsKVTxI15urk2yGbg5giweH4vaph1qSOwVI_IkTZVryjo0C6h3jSS8zvhysSYp-h9LtMP7oooTSOb1lCcLuFcHOrW38J81Iwz918wzxqFgmIj7cFp3xrdaUfFR7x9Fru48iEUdsu6LE_EEuWQ16OiFCwuD-8fbinyLJd1dmTG_pS3AWtHKog37cZ7Z3pZIxEKVBdjRUWPiGElfYfTPdc1IDxoXSKslZ3RenJK1zLGGv_aMqUkw94sTwCQGUcBMBc8nqQsRw7w-PbFY9I4M3nbkJF50jgDjU-c7HamHnihPOQpmN8XvISWtvX0hrBjzYE7pgKncv7oABRMTR0epShxxwql7NPk-XaVcnnNOfTcAqdpHdLcIRDXUbvUt3jA8mWzR1RaCsNrc1mCZvXoZZysUtBodPCsxAF4fPaAJ1RRnuo-JtS8gdGZASQef5575MITLMq-G2m4TGyDoAiyTyOy9S12JfPhH7Ty9HV4i08HxVHwSCz1x7eR1GTgJO-ui4icYi9klYLefjo3FfGSqOlitEiGl8AYeoli6UnQkUgIy9m_x9V_VJfxm_HWyyLTPZRWEaCz5sKmKgpyHUDiWobQTvhEBplTv_FNnsYKlbNzZL7l_Jk2MdNwKP0StzrWK26Ot_hNBmYftbJFQ03o3k96UAT0s9cfwd56fxFxzi1_9k5ITGrLD0EkPcOTHFInJrXALS4iqYRgrNjUnY_cuXfehaWY7WEJOIRGbXyERkZTEtYY2Xr6Np_Bq-3Wsg2MFmDct1fYhC_c5qYxZUGNs05sJcP6ez5JgQC0TE33253ysi7I2XgUfdKt5UEE-jvBSU6vWuuenunGVLuE2G4OBCpznCaKgzXtl0m9u2zvaoYKlBZu3CIw&org=1&channel=ns-dk-o-w-s_344-tld_9,Engenheiro de Dados,Não Informado,ANALISTA DE CUSTOS,Adimax,Excel
https://plus-it.peoplenect.com/ats/external_applicant/,Analista de Dados,Pleno,Desenvolvedor ADVPL Pleno,Plus-IT Consulting,"SQL, Oracle"
https://br.indeed.com/job/desenvolvedor-python-s%C3%AAnior-cf1427d7013ea1ad?xpse=SoAz67I34E9fyZyCg50LbzkdCdPP&xfps=cc151695-3ba9-4c47-9441-085bc841c2b8,Analista de Dados,Sênior,Desenvolvedor Python Sênior,Morning Star Consulting,"Python, SQL"
https://somos.gupy.io/job/eyJqb2JJZCI6NzE0NjQ2NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Analista de Dados,Sênior,ANALISTA MARKETING PL - FOCO EM EVENTOS - SÃO PAULO,Somos Educação,ETL
https://queroeducacao.inhire.app/vagas/dd509403-51ac-4064-92b4-cbc03b892770/analista-seo-or-pleno?source=indeed,Engenheiro de Dados,Pleno,Analista SEO | Pleno,Quero Educação,Deep Learning
https://br.indeed.com/job/analista-cont%C3%A1bil-d8fdcae1561f0c0b?xpse=SoDQ67I34E9YDXSEXR0LbzkdCdPP&xfps=ac4feb10-535a-4bb7-982d-ed22b980fc48,Analista de Dados,Não Informado,Analista Contábil,HOSPITAL EVANGÉLICO DE LONDRINA,Excel
https://www.glassdoor.com.br/partner/jobListing.htm?pos=101&ao=1136043&tgt=APPLY_START&s=344&guid=0000019389ab1fa490e086c150cf2ba7&src=GD_JOB_VIEW&t=NS&vt=w&ea=1&cs=1_8cc92dea&cb=1733181513777&jobListingId=1009549427841&jrtk=5-yul1-3-1ie4qm7vbia68801,Analista de Dados,Não Informado,Analista de Helpdesk - Service Desk,Maminfo Soluções em Telecomunicações e TI,Excel
https://br.indeed.com/rc/gd/job?a=cygfv5hg2DELbZCrTi-twXwFVDaBrQiiwhsUnPcYFQieTYNjMKe97PxOf7GfPH_GmyGmff64MCi_7Ki-lHBTcWhl2HeXsGnE0qt6dwzwiyYbbIEdfWH_Lf20Pur5GtD9ZLm3LOqZodbmhF-pcsPs_zplvdzpxxyfnTVvgya1edWFnwVMAFmS-QOzkOGN7lczjeSy5zdFDUYP1xkKDQlG2xTWteQqDRFAJEy4jfCm6_-U4YqQuY7rEEJ0-oNKyBYByzttW8ozh4EkMl2bnwWvhfV3u3LJhM_DkYs93HPAfbAPwZIseFYWexdg4jbNgB4D2U0WGwTsU_-HI0iNb1YPxdpPelfX3uAHBLU8YCmXK_I6FYI01KBmHiEuBwKwQo0XoSx3pAJQ7r8OaVb4mDhXch0yUY3DwhxZxADfkYIGVMBVi7S1Q-rTYSlv2fGFFTfF_4wE2SXRbvYz5PZ0dhyIkgxUaL7IcUUYeiJ8NgeFmsLEh83KbX0gZByfXb51SgO9vLAY0IhSfukcgI7qTUDi3F4pSg4gLnYMQ4FUHhqRualDa20fH7_oMjzVdw_26cxKsdbFjNYQOLC12OwvKcIGVWXhQ4FcQYKpn70puqyCHNqUxScdSnAteWLvwqBpwdWv5d2O0RIR0dC_t290W_yjZXRWAnx0X66RRMG__8cXJOu-p3rapQw_nGDJCq4HDs9jZ5Dy-PXWQRs04KTQ3e4PrdcuL0VJOo7w0zQ-cFXQsQOCxbb6llOY52UUGM--Gp3MIyged_VNCv7-SeiBCNUSMkGcAVGjAOdiAQ6afYhMXhckRZGU70rGEnj4NlDC2_7_MFKJ4JuITZKSrFlX5IZMOqpBNS4moZ50AKGn6jclmm-cfZor5l3WqmXWVuCi6JaUZWB1VdX2_o30fgUofmiaEREoCKZPvAwLXzJ0YNxuQJLo3i3wrWnnhcQCXgOXiinhfJfL_SAejW8STyoAwwS-ykWPKi3yohjvzRkifdzksQDkc3cN8OeRWeYVqu4Ogkbj8IPNJCWd7sJs3NkvuX8mTYx03Ao_RK3OJ9pR4GImm-NN0lnCmnnc0BTD2lgpP3XVnKqu2bEr4xWDYOAono4GWGV0Wjn8wkV3xlRRueJAyXrUKAFnPb8UvbgeF6tpKE58i1IZdXvEhWeF4YdpxQLwSsuQTe2BgzO3Kia3sDcd0gn_lOo-KED87LszwMx00mWP9fvBr4vNmbzLqqj3M_mcy4wdJGI2c0uqreaJ3MDrH5gPdyMBX8Ypcg&org=1&channel=ns-dk-o-w-s_344-tld_9,Engenheiro de Dados,Sênior,Analista de teste automatizados sênior,Netvagas,Machine Learning
https://www.glassdoor.com.br/partner/jobListing.htm?pos=101&ao=1136043&s=344&guid=0000019389ab7584a58c4d907fbb6c97&src=GD_JOB_VIEW&t=NS&vt=w&cs=1_9b64f75d&cb=1733181535825&jobListingId=1009548768923&jrtk=5-yul1-3-1ie4qmtdbkgpp801,Engenheiro de Dados,Pleno,Analista de processos pl,Netvagas,"Power BI, Excel"
https://www.netvagas.com.br/empresa/anuncios/a1161376/analista-de-s-op-e/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Não Informado,Analista de s&op/e,Netvagas,"Power BI, Excel, Python"
https://br.indeed.com/job/analista-rela%C3%A7%C3%B5es-e-estrat%C3%A9gias-executivas-pl-06ac4e0de2e37694?xpse=SoBy67I34E9Q5_y3Ah0LbzkdCdPP&xfps=9e2e31bc-78c4-4a41-bdb2-0c625df176ca,Analista de Dados,Sênior,Analista Relações e Estratégias Executivas Pl,Grupo Hidrau Torque,Excel
https://www.netvagas.com.br/empresa/anuncios/a707567/analista-de-sistemas-sr-c/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Analista de Dados,Sênior,Analista de sistemas sr c#,Netvagas,"SQL, SQL Server"
https://www.netvagas.com.br/empresa/anuncios/a1158865/analista-de-negocios-sr-automacao-e-ia/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Sênior,Analista de negócios sr- automação e ia,Netvagas,SQL
https://pafil.vagas.solides.com.br/vaga/506033?origem=indeed,Analista de Dados,Não Informado,Analista Administrativo SAE - Ribeirão Preto/SP,PAFIL CONSTRUTORA E EMPREENDIMENTOS LTDA,Excel
https://www.netvagas.com.br/empresa/anuncios/a1204856/analista-de-mercado-i-precificacao/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Júnior,Analista de mercado i - precificação,Netvagas,"Power BI, Machine Learning"
https://br.indeed.com/job/analista-medi%C3%A7%C3%A3o-s%C3%AAnior-06337c242bc0c84f?xpse=SoAI67I34E9oINyRKJ0LbzkdCdPP&xfps=0c892607-9ff9-4abf-854f-dfe49988b53f,Engenheiro de Dados,Sênior,Analista Medição Sênior,TUV Rheinland Ductor Ltda,Excel
https://www.glassdoor.com.br/partner/jobListing.htm?pos=101&ao=1136043&tgt=APPLY_START&s=344&guid=0000019389ad04d8b9fc2f5c1931379d&src=GD_JOB_VIEW&t=NS&vt=w&ea=1&cs=1_ae64cc29&cb=1733181638014&jobListingId=1009549657639&jrtk=5-yul1-3-1ie4qq18bk8ho801,Analista de Dados,Sênior,Analista de Recrutamento e Seleção Sênior,Skyone,"Excel, Python"
https://br.indeed.com/rc/gd/job?a=6JcVF1zuFekLbZCrTi-twXwFVDaBrQiiwhsUnPcYFQhib93-Xhu43JTTKv0fOgakg-e7RawylBaKN9rMNXqtCK2zfkgQYqxJU_sUw5VVyVuSk0xvDWaggAVTnHgLKl8IKpy6d34NhKD9OOtljKfTg6rCG-njTrR2m27mV-AdC4FzdkhePVOokigqbbzTGxlMHhQ_B-zYzkOSKKWia1Y3eLha5NEsUhI1958ThrVZJyRv6yF-bnmxL3IT7oNIBMVJyLpUyAKIl1zr35uc6eaQEdzA5dy0hjAkTZVryjo0C6h3jSS8zvhysSYp-h9LtMP7Q5yk475dAtEzIqVKMUGZuLs-iDDC4gTUQMaqp3M3saAqWtyp1hY_gjrlDxU8rIYNwgr-9RLUxhg16OiFCwuD-8fbinyLJd1dmTG_pS3AWtHKog37cZ7Z3pZIxEKVBdjRUWPiGElfYfTPdc1IDxoXSKslZ3RenJK1zLGGv_aMqUkw94sTwCQGUcBMBc8nqQsRw7w-PbFY9I4M3nbkJF50jmMVcGOfuIG4nihPOQpmN8WKpDrpnqpCHInJrXALS4iqKR9CZx_9klUIRDXUbvUt3q1ea0I92N9mWUN-JsGRLXEBNUuUQnKicjZtyPuOuL9arrWQw7VKTsWlgWLqKGrTA6gIiQbH-INcWWqBuemEX606vzmqkjK3mQvzoe6NzS-kaJwFXZtQuvmcZlrI4ASymwLdgQbvorCrAOkIDGZMPuCiEywaMAyHGD1wCOilllmhHflbuM7Q5oSZO4KsIyJkabsIlcF6UNfW6llf0ILaSYaWobQTvhEBphTD2lgpP3XVYLefjo3FfGSAonKg-pOfvKENXhK-jkb7aWr9eGmj4hyCpb2ZXjTocRgVTVPIfaXcAws_En5EahN_wAJ-08tHW9Exs6Na48FmkokvPQCEL4ilVRGr1sdO3Xzx1shz5IRPqja9GPvzLKf1VImPGRGtU5Blg3ARZG9p0VnaKks18AukU5h3qyNdzyMAvtQeE14zyFUOeBa0p1PSVhXRx0eB4id0AeB0OQ2Nxne7Bmspo1ASGvcwMJLk5WJnh2Jh18oR-5FVXBUljWBlGeDQVoB9sj5pSmftvSBJpTC99tPCbW8&org=1&channel=ns-dk-o-w-s_344-tld_9,Analista de Dados,Pleno,Analista fiscal Pleno – Foco em Tecnologia,Kenvue,Excel
https://br.indeed.com/rc/gd/job?a=cygfv5hg2DELbZCrTi-twXwFVDaBrQiiwhsUnPcYFQixHSJFbLpLHPm7seX8N5tgRfXtiuL0mCC_7Ki-lHBTcWhl2HeXsGnE0qt6dwzwiyYbbIEdfWH_Lf20Pur5GtD9ZLm3LOqZodbmhF-pcsPs_zplvdzpxxyfwgPf_jhy92CzOibdSta4-1oEBSLDDyqiRZvrMIjqXdcZ10kGmzE6bq4vyuBQG1dyDvlXYTMSnVfa1qbBLg-mqSVbvmbVO-yv55luqmDOUZ3ku2xAZUmVg39cxrrgX16JKNxTamdhIb4-J8brYNGZHBxqvJrSSFeuLChTjmdvgGwz0eHW6pM3fxqyEC_N711DT6uHp2dEdLWrFL_0y06kwTZ7zJngrnP9BgIzflL45pXUpfPmmy3b3cuRR7IxTx3Rzypfv8uO4INVi7S1Q-rTYSlv2fGFFTfF_4wE2SXRbvYx0L32kYOVQghF4Aw6oN5zuR4SxU_bbZQBg7L6_lzpp8m9Xw-IVktvvLAY0IhSfunYjOTGSrzCuF4pSg4gLnYMQ4FUHhqRualDa20fH7_oMjzVdw_26cxKsdbFjNYQOLC12OwvKcIGVWXhQ4FcQYKpn70puqyCHNqUxScdSnAteWLvwqBpwdWv5d2O0RIR0dC_t290W_yjZXRWAnx0X66RRMG__8cXJOu-p3rapQw_nGDJCq4HDs9jZ5Dy-PXWQRs04KTQ3e4PrdcuL0VJOo7w0zQ-cFXQsQOCxbb6llOY52UUGM--Gp3MIyged_VNCv7-SeiBCNUSMkGcAVGjAOdiAQ6afYhMXhckRZGU70rGEnj4NlDC2_7_MFKJ4JuITZKSrFlX5IZMOqpBNS4moZ50AKGn6jclmm-cfZor5l3WqmXWVuCi6JaUZWB1VdX2_o30fgUofmiaEREoCKZPvAwLXzJ0YNxuQJLo3i3wrWnnhcQCXgOXiinhfJfL_SAejW8STyoAwwS-ykWPKi3yohjvzRkifdzksQDkc3cN8OeRWeYVqu4Ogkbj8IPNJCWd7sJs3NkvuX8mTYx03Ao_RK3OJ9pR4GImm-NN0lnCmnnc0BTD2lgpP3XVnKqu2bEr4xWDYOAono4GWGV0Wjn8wkV3xlRRueJAyXrUKAFnPb8UvbgeF6tpKE58i1IZdXvEhWeF4YdpxQLwSsuQTe2BgzO3Kia3sDcd0gn_lOo-KED87LszwMx00mWP9fvBr4vNmbzLqqj3M_mcy4wdJGI2c0uqreaJ3MDrH5gPdyMBX8Ypcg&org=1&channel=ns-dk-o-w-s_344-tld_9,Analista de Dados,Sênior,Analista recurso de glosa pleno,Netvagas,Excel
https://br.indeed.com/job/analista-financeiro-20eb6f4d192910a1?xpse=SoDl67I34E9iFUy0rh0LbzkdCdPP&xfps=e8497607-f93d-49d6-b2df-c314ac5c4612,Analista de Dados,Não Informado,Analista Financeiro,CARVAO PEGA BEM INDAIATUBA,Excel
https://www.netvagas.com.br/empresa/anuncios/a1243878/analista-de-gestao-de-risco-risco-de-credito-central-cresol-sicoper-passo-fundo-rs/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Analista de Dados,Não Informado,Analista de gestão de risco (risco de crédito) | central cresol sicoper (passo fundo/rs),Netvagas,"Power BI, Excel, SQL"
https://br.indeed.com/job/analista-administrativo-loja-0993d238d14f2d2c?xpse=SoD667I34E96pFSO5x0LbzkdCdPP&xfps=d1d00bae-d74b-4727-b853-2745a8b31f3f,Analista de Dados,Sênior,Analista Administrativo Loja,VA VAAPTY GESTÃO DE ATIVOS,Excel
https://br.indeed.com/rc/gd/job?a=DYrfR50LbNwLbZCrTi-twXwFVDaBrQiiwhsUnPcYFQhKq85HcJlW8ensrS5DevxcTB0bBRVWcB3rw-k_AMfgzBmHXEgqWr4HcTDjJ5rH2hiewn8xtQMQwHmyiTwF03Wk7LOSm-EjbprNtGrukO1omMKmtwhsV6TvDfWXFyXsZp-aAK0qYrjjaAWwpY56U47m3_CccXBU94BNlWvKOjQLqHeNJLzO-HKxJin6H0u0w_vQcZtPZ1CmOYJTPTiGZnLVNz_yhX57pZMPZlhqXTmpM3fGt1pR8VHvVbG97bLME5rBtqr0QQpWsjXo6IULC4P7x9uKfIsl3V2ZMb-lLcBa0cqiDftxntnelkjEQpUF2NFRY-IYSV9h9M91zUgPGhdIqyVndF6ckrXMsYa_9oypSTD3ixPAJAZRwEwFzyepCxHDvD49sVj0jgzeduQkXnSO15w-PA1CnVyeKE85CmY3xVoaI3Wi7fMLGPNgTumAqdy_ugAFExNHR6lKHHHCqXs0-T5dpVyec059NwCp2kd0twhENdRu9S3eMDyZbNHVFoKw2tzWYJm9ehlnKxS0Gh08KzEAXh89oAnVFGe6j4m1LyB0ZkBJB5_nnvkwhMsyr4babhMbIOgCLJPI7L1LXYl8-EftPL0dXiLTwfFUfBILPXHt5HUZOAk766LiJxiL2SVgt5-OjcV8ZKo6WK0SIaXwBh6iWLpSdCRSAjL2b_H1X9Ul_Gb8dbLItM9lFYRoLPmwqYqCnIdQOJahtBO-EQGmVO_8U2exgqVs3NkvuX8mTYx03Ao_RK3OtYrbo63-E0GZh-1skVDTejeT3pQBPSz1x_B3np_EXHOLX_2TkhMassPQSQ9w5McUicmtcAtLiKphGCs2NSdj9y5d96FpZjtYQk4hEZtfIRGRlMS1hjZevo2n8Gr7dayDYwWYNy3V9iEL9zmpjFlQY2zTmwlw_p7PkmBALRMTffbnfKyLsjZeBR90q3lQQT6O8FJTq9a656e6cZUu4TYbg4EKnOcJoqDNe2XSb27bO9qhgqUFm7cIjA&org=1&channel=ns-dk-o-w-s_344-tld_9,Analista de Dados,Não Informado,Desenvolvedor C,FARMA LOGISTICA E ARMAZENS GERAIS LTDA,"Power BI, Python, SQL, ETL, SQL Server, Oracle"
https://www.glassdoor.com.br/partner/jobListing.htm?pos=101&ao=1136043&s=344&guid=0000019389aed852abbfcb5e1ecd6e9c&src=GD_JOB_VIEW&t=NS&vt=w&cs=1_90aa00c5&cb=1733181757633&jobListingId=1009548768770&jrtk=5-yul1-3-1ie4qtm3nj71c801,Engenheiro de Dados,Não Informado,Analista de estudos de mercado,Netvagas,Excel
https://gsafety.tweezer.jobs/candidato/vaga/ver_vaga/b0fcccdc-cb11-4dbc-a1d2-c929ecd55ef3/,Analista de Dados,Sênior,ANALISTA DE COMEX SENIOR,Grupo Safety,Excel
https://grupogvc.inhire.app/vagas/c3b9a56c-cd71-467b-be3a-5a7ae4f60fbb/controller-financeiro?source=indeed,Analista de Dados,Não Informado,CONTROLLER FINANCEIRO,GVC,Excel
https://www.netvagas.com.br/empresa/anuncios/a367412/analista-de-promocoes-inteligencia-de-mercado/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Não Informado,Analista de promoções - inteligência de mercado,Netvagas,Excel
https://www.netvagas.com.br/empresa/anuncios/a1160131/analista-de-seguranca-da-informacao-pleno/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Analista de Dados,Pleno,Analista de segurança da informação pleno,Netvagas,Power BI
https://www.netvagas.com.br/empresa/anuncios/a1160988/analista-de-planejamento-financeiro-ii/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Pleno,Analista de planejamento financeiro ii,Netvagas,"Power BI, Excel"
https://br.indeed.com/job/analista-financeiro-s%C3%AAnior-294de2218e60ce82?xpse=SoBt67I34E-GEjyLIR0LbzkdCdPP&xfps=a70b2840-0799-4bf1-b633-305c38d97842,Analista de Dados,Sênior,Analista Financeiro Sênior,Natália Machado Consultoria,"Power BI, Excel"
https://somos.gupy.io/job/eyJqb2JJZCI6ODE1NDU5OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Analista de Dados,Sênior,ANALISTA MARKETING SR - FOCO EM EVENTOS - SÃO PAULO,Somos Educação,ETL
https://supertalentoseldorado.gupy.io/job/eyJqb2JJZCI6ODIyMjIyNCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Analista de Dados,Júnior,Estágio - Comercial e Logística | Diretoria Comercial e Logística,Programa Super Talentos,"SAS, Excel, Linguagem R"
https://www.netvagas.com.br/empresa/anuncios/a1159674/cas-analista-financeiro-de-produtos-foco-em-contabilidade/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Analista de Dados,Não Informado,Cas | analista financeiro de produtos - foco em contabilidade,Netvagas,"SAS, Excel, SQL, Databricks"
https://www.netvagas.com.br/empresa/anuncios/a1076852/pessoa-desenvolvedora-powerbuilder-senior/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Analista de Dados,Sênior,Pessoa desenvolvedora powerbuilder sênior,Netvagas,"SQL, SQL Server, Azure, Oracle"
https://www.netvagas.com.br/empresa/anuncios/a1159722/analista-de-pricing-senior/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Sênior,Analista de pricing senior,Netvagas,"Power BI, Estatística"
https://www.netvagas.com.br/empresa/anuncios/a468358/analista-de-comercio-exterior/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Analista de Dados,Não Informado,Analista de Comércio Exterior,Netvagas,Oracle
https://www.netvagas.com.br/empresa/anuncios/a1158800/analista-de-pre-vendas-junior-v4-bilinski-co/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Analista de Dados,Júnior,Analista de pré-vendas - júnior| v4 bilinski & co.,Netvagas,Excel
https://careers.equifax.com/en/jobs/j00163135/data-scientist/,Engenheiro de Dados,Pleno,Data Scientist,Equifax,"Linguagem R, Python, SQL"
https://www.netvagas.com.br/empresa/anuncios/a1158756/cientista-de-dados-senior/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Sênior,Cientista de dados sênior,Netvagas,"Power BI, Python, ETL, Machine Learning, ElasticSearch"
https://gsbsolutions1.recruitee.com/o/data-analytics-scientist-engineer,Cientista de Dados,Não Informado,Data & Analytics Scientist / Engineer,GSB Solutions,"Power BI, Tableau, Linguagem R, Python, SQL, Machine Learning"
https://meta.jobs.recrut.ai/vagas/job/GBJEMZ?source=indeed,Engenheiro de Dados,Sênior,Engenheiro de Dados III,Meta,"Python, SQL, ETL, AWS, Databricks, Spark"
https://mjvcarreiras.gupy.io/job/eyJqb2JJZCI6ODIxNDYzNSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Engenheiro de Dados,Não Informado,Pessoa Arquiteta de Dados,MJV Technology & Innovation,"ETL, AWS, GCP, Databricks, Azure, Looker"
https://www.oemprego.com.br/vaga-de-emprego/1368604-gerente-de-dados-rio-de-janeiro,Engenheiro de Dados,Sênior,GERENTE DE DADOS - RIO DE JANEIRO,OEmprego - Vagas Brasil,"Python, AWS, GCP, Spark, Azure"
https://grupoenergisa.gupy.io/job/eyJqb2JJZCI6ODIxMTMxMywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Engenheiro de Dados,Júnior,ENGENHEIRO (A) PLANEJAMENTO I,Energisa,"Power BI, Excel, ETL, Machine Learning"
