"vaga_id","link_site","link_origem","data_publicacao","data_coleta","link_origem","posicao","senioridade","titulo_vaga","nome_empresa","requisitos"
1353,"https://www.glassdoor.com.br/job-listing/analista-de-power-bi-manpower-staffing-matriz-JV_IC2490672_KO0,20_KE21,45.htm?jl=1009542404436",https://manpowergroup.pandape.infojobs.com.br/Detail/1674824?ov=5&xtor=AL-366332663&source=Indeed&utm_source=indeed&utm_medium=referral&utm_campaign=feed&utm_term=organic&utm_content=ats,"2024-11-26","2024-11-27",https://manpowergroup.pandape.infojobs.com.br/Detail/1674824?ov=5&xtor=AL-366332663&source=Indeed&utm_source=indeed&utm_medium=referral&utm_campaign=feed&utm_term=organic&utm_content=ats,Engenheiro de Dados,Não Informado,Analista de Power BI,MANPOWER STAFFING. (Matriz),"Power BI, Excel"
1354,"https://www.glassdoor.com.br/job-listing/analista-desenvolvimento-jr-cervejaria-cidade-imperial-JV_IC2404771_KO0,27_KE28,54.htm?jl=1009543191546",https://cervejariacidadeimperial.rhgestor.com.br/vagas/detalhes/WnD2ssZ2535069V7cFr,"2024-11-27","2024-11-27",https://cervejariacidadeimperial.rhgestor.com.br/vagas/detalhes/WnD2ssZ2535069V7cFr,Engenheiro de Dados,Júnior,ANALISTA DESENVOLVIMENTO JR,CERVEJARIA CIDADE IMPERIAL,"Power BI, SQL, ETL, SQL Server, MySQL"
1355,"https://www.glassdoor.com.br/job-listing/analista-de-dados-sênior-pl-sql-accenture-JV_IC2402386_KO0,31_KE32,41.htm?jl=1009543400111",https://www.accenture.com/br-pt/careers/jobdetails,"2024-11-27","2024-11-27",https://www.accenture.com/br-pt/careers/jobdetails,Cientista de Dados,Sênior,Analista de Dados Sênior - PL SQL,Accenture,"Power BI, Excel, ETL"
1356,"https://www.glassdoor.com.br/job-listing/analista-de-suporte-de-sistemas-junior-trinus-co-JV_IC2398468_KO0,38_KE39,48.htm?jl=1009543549658",https://trinusco.gupy.io/job/eyJqb2JJZCI6ODE5NzQ0MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,"2024-11-27","2024-11-27",https://trinusco.gupy.io/job/eyJqb2JJZCI6ODE5NzQ0MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Analista de Dados,Júnior,Analista de Suporte de Sistemas - Junior,Trinus. Co,"Power BI, Excel, SQL, ETL"
1357,"https://www.glassdoor.com.br/job-listing/coordenador-de-bi-redebrasil-JV_IC2479061_KO0,17_KE18,28.htm?jl=1009542403693",https://redebrasil.pandape.infojobs.com.br/Detail/1676064?ov=5&xtor=AL-366332663&source=Indeed&utm_source=indeed&utm_medium=referral&utm_campaign=feed&utm_term=organic&utm_content=ats,"2024-11-26","2024-11-27",https://redebrasil.pandape.infojobs.com.br/Detail/1676064?ov=5&xtor=AL-366332663&source=Indeed&utm_source=indeed&utm_medium=referral&utm_campaign=feed&utm_term=organic&utm_content=ats,Engenheiro de Dados,Não Informado,Coordenador de BI,Redebrasil,"Power BI, Tableau, Linguagem R, Python, SQL, Looker"
1358,"https://www.glassdoor.com.br/job-listing/analista-bi-sênior-modelagem-dw-aws-leega-consultoria-JV_KO0,35_KE36,53.htm?jl=1009543549896",https://leega.gupy.io/job/eyJqb2JJZCI6ODE5Nzk2Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,"2024-11-27","2024-11-27",https://leega.gupy.io/job/eyJqb2JJZCI6ODE5Nzk2Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Analista de Dados,Sênior,Analista BI Sênior (Modelagem DW | AWS),Leega Consultoria,"Power BI, Python, SQL, ETL, AWS, Machine Learning, GCP, Git, Azure"
1359,"https://www.glassdoor.com.br/job-listing/analista-de-negócios-iii-meta-JV_KO0,24_KE25,29.htm?jl=1009543297662",https://meta.jobs.recrut.ai/vagas/job/5IWRIF?source=indeed,"2024-11-27","2024-11-27",https://meta.jobs.recrut.ai/vagas/job/5IWRIF?source=indeed,Analista de Dados,Sênior,Analista de Negócios III,Meta,ETL
1360,"https://www.glassdoor.com.br/job-listing/analista-de-inteligência-e-performance-júnior-estúdios-globo-JV_IC2402386_KO0,54_KE55,60.htm?jl=1009542859280",https://globo.gupy.io/job/eyJqb2JJZCI6ODE5ODM1OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,"2024-11-27","2024-11-27",https://globo.gupy.io/job/eyJqb2JJZCI6ODE5ODM1OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Analista de Dados,Júnior,Analista de Inteligência e Performance Júnior | Estúdios,Globo,"Power BI, Excel, Power Automate"
1361,"https://www.glassdoor.com.br/job-listing/analista-de-emergencia-industrial-pleno-diretoria-matricial-vaga-preferencial-para-mulheres-vale-JV_IC2516735_KO0,91_KE92,96.htm?jl=1009543534945",https://vale.eightfold.ai/careers/job/26160590,"2024-11-27","2024-11-27",https://vale.eightfold.ai/careers/job/26160590,Engenheiro de Dados,Pleno,ANALISTA DE EMERGENCIA INDUSTRIAL PLENO – DIRETORIA MATRICIAL – VAGA PREFERENCIAL PARA MULHERES,Vale,"Power BI, Excel, SQL, ETL, Power Apps, VBA"
1362,"https://www.glassdoor.com.br/job-listing/analista-pleno-backup-monitoria-accenture-JV_IC2402386_KO0,31_KE32,41.htm?jl=1009543400135",https://www.accenture.com/br-pt/careers/jobdetails,"2024-11-27","2024-11-27",https://www.accenture.com/br-pt/careers/jobdetails,Analista de Dados,Sênior,Analista Pleno Backup Monitoria,Accenture,"SQL, ETL, Oracle, Linux"
1363,"https://www.glassdoor.com.br/job-listing/analista-administrativo-jr-cogna-educação-JV_IC2387169_KO0,26_KE27,41.htm?jl=1009543486784",https://cogna.gupy.io/job/eyJqb2JJZCI6ODAwNjM5MSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,"2024-11-27","2024-11-27",https://cogna.gupy.io/job/eyJqb2JJZCI6ODAwNjM5MSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Analista de Dados,Sênior,ANALISTA ADMINISTRATIVO JR,Cogna Educação,"Power BI, Excel, SQL"
1364,"https://www.glassdoor.com.br/job-listing/analista-de-dados-de-s-op-netvagas-JV_IC2402386_KO0,25_KE26,34.htm?jl=1009542582450",https://www.netvagas.com.br/empresa/anuncios/a1033112/analista-de-dados-de-s-op/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,"2024-11-26","2024-11-27",https://www.netvagas.com.br/empresa/anuncios/a1033112/analista-de-dados-de-s-op/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Cientista de Dados,Não Informado,Analista de dados de s&op,Netvagas,"Power BI, Tableau, Excel, ETL"
1365,"https://www.glassdoor.com.br/job-listing/analista-administrativo-jr-são-paulo-cyrela-construtora-JV_IC2479061_KO0,36_KE37,55.htm?jl=1009542402353",https://cyrelaconstrutora.pandape.infojobs.com.br/Detail/1677818?ov=5&xtor=AL-366332663&source=Indeed&utm_source=indeed&utm_medium=referral&utm_campaign=feed&utm_term=organic&utm_content=ats,"2024-11-26","2024-11-27",https://cyrelaconstrutora.pandape.infojobs.com.br/Detail/1677818?ov=5&xtor=AL-366332663&source=Indeed&utm_source=indeed&utm_medium=referral&utm_campaign=feed&utm_term=organic&utm_content=ats,Engenheiro de Dados,Júnior,Analista Administrativo Jr. | São Paulo,Cyrela Construtora,"Power BI, Excel"
1366,"https://www.glassdoor.com.br/job-listing/analista-de-dados-customer-experience-pleno-clt-netvagas-JV_KO0,47_KE48,56.htm?jl=1009542583424",https://www.netvagas.com.br/empresa/anuncios/a1154227/analista-de-dados-customer-experience-pleno-clt/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,"2024-11-26","2024-11-27",https://www.netvagas.com.br/empresa/anuncios/a1154227/analista-de-dados-customer-experience-pleno-clt/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Analista de Dados,Pleno,Analista de dados - customer experience - pleno - clt,Netvagas,"Power BI, Tableau, Python, SQL, Looker"
1367,"https://www.glassdoor.com.br/job-listing/151a-analista-de-banco-de-dados-etl-iii-netvagas-JV_IC2402386_KO0,39_KE40,48.htm?jl=1009542587926",https://www.netvagas.com.br/empresa/anuncios/a1236768/151a-analista-de-banco-de-dados-etl-iii/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,"2024-11-26","2024-11-27",https://www.netvagas.com.br/empresa/anuncios/a1236768/151a-analista-de-banco-de-dados-etl-iii/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Analista de Dados,Sênior,"151a analista de banco de dados etl - iii",Netvagas,"Power BI, SQL, ETL, SQL Server, NoSQL"
1368,"https://www.glassdoor.com.br/job-listing/business-inteligence-ii-banco-bradesco-sa-JV_IC2481134_KO0,23_KE24,41.htm?jl=1009543396324",https://bradesco.csod.com/ux/ats/careersite/1/home/requisition/62283,"2024-11-27","2024-11-27",https://bradesco.csod.com/ux/ats/careersite/1/home/requisition/62283,Engenheiro de Dados,Pleno,Business Inteligence II,Banco Bradesco SA,"Power BI, Tableau, Excel, Python, ETL, VBA"
1369,"https://www.glassdoor.com.br/job-listing/analista-de-desenvolvimento-de-sistemas-júnior-frasle-mobility-unidade-nakata-osasco-randoncorp-JV_IC2481134_KO0,84_KE85,95.htm?jl=1009543539377",https://randoncorp.gupy.io/job/eyJqb2JJZCI6ODE3MTY1Mywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,"2024-11-27","2024-11-27",https://randoncorp.gupy.io/job/eyJqb2JJZCI6ODE3MTY1Mywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Analista de Dados,Pleno,Analista de Desenvolvimento de Sistemas Júnior - Frasle Mobility Unidade Nakata (Osasco),Randoncorp,"Python, SQL, Oracle, MySQL"
1370,"https://www.glassdoor.com.br/job-listing/analista-de-sistemas-khomp-industria-e-comércio-ltda-JV_IC2425124_KO0,20_KE21,52.htm?jl=1009543153897",https://br.indeed.com/job/analista-de-sistemas-602382ea51fca64d?xpse=SoBD67I353185NSPiR0LbzkdCdPP&xfps=10521fb6-d1f1-48e4-8956-fdca921307a5,"2024-11-27","2024-11-27",https://br.indeed.com/job/analista-de-sistemas-602382ea51fca64d?xpse=SoBD67I353185NSPiR0LbzkdCdPP&xfps=10521fb6-d1f1-48e4-8956-fdca921307a5,Analista de Dados,Sênior,Analista de Sistemas,Khomp Industria e Comércio LTDA,"Power BI, SQL"
1371,"https://www.glassdoor.com.br/job-listing/analista-desenvolvimento-sistemas-jr-almaviva-JV_IC2514646_KO0,36_KE37,45.htm?jl=1009542402994",https://br.indeed.com/rc/gd/job?a=OW661npNqE4LbZCrTi-twXwFVDaBrQiiwhsUnPcYFQgKTjXjH_3DGGPveAlmS0b-1CnNdXrkFywYB5y3AVU1epAGmn6GSYutbIKyyRoX-7braEh-JKKc9z-6LM67Rf0ynOdMZMx_ggsGofLIClbWSmHe0OpgVBTectwmU0JewsSdvsweNQ4FDqcaiUwBYReJ1evlN_I6jDyGDXKcf6EO27RXN-H-0W-nzx0UYwz4GNMtMCtHVEPIgRDFOlyN256HWsoD0et0Hl1CnMpxR_0n-CJNboftUo54uH7M-rxSvzh4RTvz7C9qgaIo30SVnO-QTmCo_08pvF9j1BsE5ibbVUevkqJpWjo_pXf6om6QQ5oRM1JAvrRj8rVs16TcRgMzQ0mEKqtKaa17Pmni6OEa7ogc56a2UxbHndwQpUFSfX6UQUf6HCVelySP9KmHWY0BEMZcdeHPYdpNIDQbQgmLOM6B1zbuFn28tYkX4h2BXdrLSyMNi-QwlwHKb0O-R3VGdXzn88rscgStWPGuXMVnqOp7CK5PA-oD1X9tXXdc_V3qbsGRKK_f-hUFrQIksJ6ewnJWIdc6WaQlw2irfnlcdG95PuY8ayGc3hKVCMhHxOsYFU1TyH2l3LqbCirdo72MRTpKPJumKMBA0_dWBpsxKCLuak7p8eAK6l_XMFBhlPoZcXcNAmgGOfGLbsgUPZ2nic5vc3FQHHmP9AhmEybY76VY8jJ-cFWfg-PpPSYnxfyI2oUZzxVo1O3q6I5oVS6lT4L1Zn1Jr49hzUKlcSb2tbHkSf9L9QOfJo29D8h7i7Sb9xqrdfgQAXGtsYwOcuEBqUocccKpezTYUzcAECSSZsPUAYaanLSOZZtiq8ZDhNoABe-19k6YSbr1hE9ydQhiNyUR_LwA_NeSq79BEiyyfx7eUs7fPMgDASeUVQHXVfSlVRGr1sdO3fpdxhR8Uy_tVQ0ECNm2JQcqQWKwIWeT8wbUHFbd675PVgoAwY0yZsG_t290W_yjZeYVqu4OgkbjYzb27jlSBPTizNhxkbUmA35bqWW2XkLO2PfNt96cIE2ic_jHJZO3PEB3efHoiNXFqUocccKpezQKKgvY-vxFr1m_gg3oeEhbeyn1dtLNyZZ90fcBJ0oeoPYP6mP35EB4yX8Kh_U2mJ6bKIoEYTMT7rAkP4pofTgfOCi2-Mzmpx1UPYvMYa7Fh26RAGjWDBZQjTlpAe_FpflGp_qdaON9OQO7wEkNvH_q&org=1&channel=ns-dk-o-w-s_344-tld_9,"2024-11-26","2024-11-27",https://br.indeed.com/rc/gd/job?a=OW661npNqE4LbZCrTi-twXwFVDaBrQiiwhsUnPcYFQgKTjXjH_3DGGPveAlmS0b-1CnNdXrkFywYB5y3AVU1epAGmn6GSYutbIKyyRoX-7braEh-JKKc9z-6LM67Rf0ynOdMZMx_ggsGofLIClbWSmHe0OpgVBTectwmU0JewsSdvsweNQ4FDqcaiUwBYReJ1evlN_I6jDyGDXKcf6EO27RXN-H-0W-nzx0UYwz4GNMtMCtHVEPIgRDFOlyN256HWsoD0et0Hl1CnMpxR_0n-CJNboftUo54uH7M-rxSvzh4RTvz7C9qgaIo30SVnO-QTmCo_08pvF9j1BsE5ibbVUevkqJpWjo_pXf6om6QQ5oRM1JAvrRj8rVs16TcRgMzQ0mEKqtKaa17Pmni6OEa7ogc56a2UxbHndwQpUFSfX6UQUf6HCVelySP9KmHWY0BEMZcdeHPYdpNIDQbQgmLOM6B1zbuFn28tYkX4h2BXdrLSyMNi-QwlwHKb0O-R3VGdXzn88rscgStWPGuXMVnqOp7CK5PA-oD1X9tXXdc_V3qbsGRKK_f-hUFrQIksJ6ewnJWIdc6WaQlw2irfnlcdG95PuY8ayGc3hKVCMhHxOsYFU1TyH2l3LqbCirdo72MRTpKPJumKMBA0_dWBpsxKCLuak7p8eAK6l_XMFBhlPoZcXcNAmgGOfGLbsgUPZ2nic5vc3FQHHmP9AhmEybY76VY8jJ-cFWfg-PpPSYnxfyI2oUZzxVo1O3q6I5oVS6lT4L1Zn1Jr49hzUKlcSb2tbHkSf9L9QOfJo29D8h7i7Sb9xqrdfgQAXGtsYwOcuEBqUocccKpezTYUzcAECSSZsPUAYaanLSOZZtiq8ZDhNoABe-19k6YSbr1hE9ydQhiNyUR_LwA_NeSq79BEiyyfx7eUs7fPMgDASeUVQHXVfSlVRGr1sdO3fpdxhR8Uy_tVQ0ECNm2JQcqQWKwIWeT8wbUHFbd675PVgoAwY0yZsG_t290W_yjZeYVqu4OgkbjYzb27jlSBPTizNhxkbUmA35bqWW2XkLO2PfNt96cIE2ic_jHJZO3PEB3efHoiNXFqUocccKpezQKKgvY-vxFr1m_gg3oeEhbeyn1dtLNyZZ90fcBJ0oeoPYP6mP35EB4yX8Kh_U2mJ6bKIoEYTMT7rAkP4pofTgfOCi2-Mzmpx1UPYvMYa7Fh26RAGjWDBZQjTlpAe_FpflGp_qdaON9OQO7wEkNvH_q&org=1&channel=ns-dk-o-w-s_344-tld_9,Analista de Dados,Júnior,ANALISTA DESENVOLVIMENTO SISTEMAS JR,AlmavivA,"Python, SQL"
1372,"https://www.glassdoor.com.br/job-listing/analista-de-inteligência-artificial-grupo-pereira-JV_IC2495037_KO0,35_KE36,49.htm?jl=1009542402392",https://br.indeed.com/rc/gd/job?a=cygfv5hg2DELbZCrTi-twXwFVDaBrQiiwhsUnPcYFQiyAY3SV3BqQZFJwr8lrYTKeUG4Ch27D_LgAJ1n2t3UkAtU-4v5wixw4gF4KDA7rs6RcRSJE9reglym9R48DpqkBRX0cORNMkIFBE63N6ZgTts1Y_Mf0BCwYZuC2sT5weJSJ3W3cbk8SUmafIk2zDhXy-lnHBGwammkOlKBSNcKhYyr3mzVQLOcpgd_3MmNnG3C_Jd5IuZVes5cGipxkEjIMKo8vbnH6VvgYJE_wVLrN2y6U4-liq2tALh7T35VGgiYgJNSIlEy7rrSQl8txUrQkHjS1_PFAmu243ofLHWhriBRomklgZwSK2J5uGRF5rHKXO5JokWhyhS1zEVoZsan78x79aYfUw4mzpFJtHLFBr62C_B22C4crScI8snyWMFVi7S1Q-rTYSlv2fGFFTfF_4wE2SXRbvYz5PZ0dhyIkrQYBlbZIXYfBjsnzmD4CCBiztc4czUBbjgXWXw3bcHZvLAY0IhSfumcVeKgtdJl8l4pSg4gLnYMQ4FUHhqRualDa20fH7_oMjzVdw_26cxKsdbFjNYQOLC12OwvKcIGVWXhQ4FcQYKpn70puqyCHNqUxScdSnAteWLvwqBpwdWv5d2O0RIR0dC_t290W_yjZXRWAnx0X66RYH-8ZW0Pn21l7nY2Y75kqz53hSIPVqK4n3nYoQW7ICRZ9lN9_0_ozmUUGM--Gp3MPHrrwb2VV83QepJoNm9ayqlKHHHCqXs0Emj3gtwv06tBoi9TVXyFXZ1N1RI4fQsZh4Sg4syM62acAJf8nKHFMXY0c8jPpozxgt1WM5EQ67R82BDDdy5wBTDQSSQFu2Jw_tFy2ausBQsP8IAr3dRDnWzc2S-5fyZNvWaxeEhTvNawqYqCnIdQOIxZgU7O7dbTDA-8UEHnn4TzZ4fzvuLzqEWPKi3yohjvm0FGZXlRwiT0fgUofmiaEdUl_Gb8dbLIjF4BJj5JtuYPo_V9K1MovU3SWcKaedzQSneaHXAbH6Jpav14aaPiHCjDSH52qhGahPUWUlUZgA3tLI_roZFrwboLpWevDKKVGPNgTumAqdwK5QIHWI6qygcwkJpGThHbipKwSJ4va2DcsbnG7aa6SBpQXtWQg8SSn_-2GSV7-fI0aa28s6YEASm5m2YgStBbzoFJojyyawlZKdWtaCjGwVlAEgCeNHI0JpiRQwmC2ptq4oCxXj5dQ-oCLMEF8AiLDcOLGBWOUQ3fi3GjQ-dmww&org=1&channel=ns-dk-o-w-s_344-tld_9,"2024-11-26","2024-11-27",https://br.indeed.com/rc/gd/job?a=cygfv5hg2DELbZCrTi-twXwFVDaBrQiiwhsUnPcYFQiyAY3SV3BqQZFJwr8lrYTKeUG4Ch27D_LgAJ1n2t3UkAtU-4v5wixw4gF4KDA7rs6RcRSJE9reglym9R48DpqkBRX0cORNMkIFBE63N6ZgTts1Y_Mf0BCwYZuC2sT5weJSJ3W3cbk8SUmafIk2zDhXy-lnHBGwammkOlKBSNcKhYyr3mzVQLOcpgd_3MmNnG3C_Jd5IuZVes5cGipxkEjIMKo8vbnH6VvgYJE_wVLrN2y6U4-liq2tALh7T35VGgiYgJNSIlEy7rrSQl8txUrQkHjS1_PFAmu243ofLHWhriBRomklgZwSK2J5uGRF5rHKXO5JokWhyhS1zEVoZsan78x79aYfUw4mzpFJtHLFBr62C_B22C4crScI8snyWMFVi7S1Q-rTYSlv2fGFFTfF_4wE2SXRbvYz5PZ0dhyIkrQYBlbZIXYfBjsnzmD4CCBiztc4czUBbjgXWXw3bcHZvLAY0IhSfumcVeKgtdJl8l4pSg4gLnYMQ4FUHhqRualDa20fH7_oMjzVdw_26cxKsdbFjNYQOLC12OwvKcIGVWXhQ4FcQYKpn70puqyCHNqUxScdSnAteWLvwqBpwdWv5d2O0RIR0dC_t290W_yjZXRWAnx0X66RYH-8ZW0Pn21l7nY2Y75kqz53hSIPVqK4n3nYoQW7ICRZ9lN9_0_ozmUUGM--Gp3MPHrrwb2VV83QepJoNm9ayqlKHHHCqXs0Emj3gtwv06tBoi9TVXyFXZ1N1RI4fQsZh4Sg4syM62acAJf8nKHFMXY0c8jPpozxgt1WM5EQ67R82BDDdy5wBTDQSSQFu2Jw_tFy2ausBQsP8IAr3dRDnWzc2S-5fyZNvWaxeEhTvNawqYqCnIdQOIxZgU7O7dbTDA-8UEHnn4TzZ4fzvuLzqEWPKi3yohjvm0FGZXlRwiT0fgUofmiaEdUl_Gb8dbLIjF4BJj5JtuYPo_V9K1MovU3SWcKaedzQSneaHXAbH6Jpav14aaPiHCjDSH52qhGahPUWUlUZgA3tLI_roZFrwboLpWevDKKVGPNgTumAqdwK5QIHWI6qygcwkJpGThHbipKwSJ4va2DcsbnG7aa6SBpQXtWQg8SSn_-2GSV7-fI0aa28s6YEASm5m2YgStBbzoFJojyyawlZKdWtaCjGwVlAEgCeNHI0JpiRQwmC2ptq4oCxXj5dQ-oCLMEF8AiLDcOLGBWOUQ3fi3GjQ-dmww&org=1&channel=ns-dk-o-w-s_344-tld_9,Analista de Dados,Não Informado,Analista de Inteligência Artificial,Grupo Pereira,"Python, SQL"
1373,"https://www.glassdoor.com.br/job-listing/analista-pleno-central-de-relacionamento-oncologia-rj-rede-d-or-são-luiz-JV_IC2402386_KO0,53_KE54,72.htm?jl=1009543275172",https://br.indeed.com/rc/gd/job?a=kCQWmbY129MLbZCrTi-twXwFVDaBrQiiwhsUnPcYFQhx8ZpyNE5fVY2pngcKVxZLupke6cOrPngBEAUR8L5d5EOKtTapyZYmseRJ7d4hvmftRRMTPAhy8GBVtBzrptQYyv-vvXGYafoVTlQ7EnlWV7eaCcgyz5RVXDmSKgv-61h413AyLHJ27upRbiNt6eTRROsHZcHXSwvmhJLYSLrJI5Gs1XLdwniQpEVpvuFXDdWcThu2anyfEBVqgfKU3dqVtOGfK9_RoiyDg5R6CsKDa2hR9VFeFlRIiJUrP2zXB-M1VyW2vVcGIns-aeLo4RruiBznprZTFsed3BClQVJ9fpRBR_ocJV6XTxAyUEkrvzfkgRKfMMwg0r_1buVzAN6vR8aBlYJ7bci1iRfiHYFd2hiSDYez3l4TzWEffzAc22N1fOfzyuxyBK1Y8a5cxWeo6nsIrk8D6gPVf21dd1z9XepuwZEor9_6FQWtAiSwnp7CclYh1zpZpCXDaKt-eVx0b3k-5jxrIZzeEpUIyEfE6xgVTVPIfaXcupsKKt2jvYylBe2q80AS69kYInB-I0UHbfauMSo5o6F1kzxQPvfeIwEYtJa8gVMjDKk5Oc_aL6GaIv-F2sFmEFs5u_K49KVpKtCEi5gbE0U0Fg1EgA-g8JOai96EwxJkyJhkWxe0-c7CRfrB1HZLo2cFE-cXHN7M4mbfLgYlNbvWRdq3SWpeIFsAhS0lF8-rhiWHShxw0h7yLLBQn6hOqloAneMXw3sSPoBlVV8L5rCISN84DFCT3hJPKgDDBL7KPN23QUPAfkldQARsaqrVnMuqqPcz-ZzL-l3GFHxTL-1VDQQI2bYlBwAF77X2TphJxAJeA5eKKeHJGYdsTaMU54lnrTL-G5qM4szYcZG1JgPSy7h9qyzD27NdKUnORyGBTdJZwpp53NAa-Z5nnVaKMeYVqu4OgkbjsAdxu3KZ1VFgnRUZctZ0xibNVXTym85rxvG3CpHsu6mi5RudlAlz5pGaHrXX83OcZW0qrlTg-54nd2kTVcl6wxvSKIRXBU1JlyCEsyRjozDkyiFhR8YFONomgn7gat1k8QjSAsllDPqAo2bjvH5impKrv0ESLLJ_Nqkx08z0MY2dR8DdrrwYDzKdlPTaSnhG&org=1&channel=ns-dk-o-w-s_344-tld_9,"2024-11-27","2024-11-27",https://br.indeed.com/rc/gd/job?a=kCQWmbY129MLbZCrTi-twXwFVDaBrQiiwhsUnPcYFQhx8ZpyNE5fVY2pngcKVxZLupke6cOrPngBEAUR8L5d5EOKtTapyZYmseRJ7d4hvmftRRMTPAhy8GBVtBzrptQYyv-vvXGYafoVTlQ7EnlWV7eaCcgyz5RVXDmSKgv-61h413AyLHJ27upRbiNt6eTRROsHZcHXSwvmhJLYSLrJI5Gs1XLdwniQpEVpvuFXDdWcThu2anyfEBVqgfKU3dqVtOGfK9_RoiyDg5R6CsKDa2hR9VFeFlRIiJUrP2zXB-M1VyW2vVcGIns-aeLo4RruiBznprZTFsed3BClQVJ9fpRBR_ocJV6XTxAyUEkrvzfkgRKfMMwg0r_1buVzAN6vR8aBlYJ7bci1iRfiHYFd2hiSDYez3l4TzWEffzAc22N1fOfzyuxyBK1Y8a5cxWeo6nsIrk8D6gPVf21dd1z9XepuwZEor9_6FQWtAiSwnp7CclYh1zpZpCXDaKt-eVx0b3k-5jxrIZzeEpUIyEfE6xgVTVPIfaXcupsKKt2jvYylBe2q80AS69kYInB-I0UHbfauMSo5o6F1kzxQPvfeIwEYtJa8gVMjDKk5Oc_aL6GaIv-F2sFmEFs5u_K49KVpKtCEi5gbE0U0Fg1EgA-g8JOai96EwxJkyJhkWxe0-c7CRfrB1HZLo2cFE-cXHN7M4mbfLgYlNbvWRdq3SWpeIFsAhS0lF8-rhiWHShxw0h7yLLBQn6hOqloAneMXw3sSPoBlVV8L5rCISN84DFCT3hJPKgDDBL7KPN23QUPAfkldQARsaqrVnMuqqPcz-ZzL-l3GFHxTL-1VDQQI2bYlBwAF77X2TphJxAJeA5eKKeHJGYdsTaMU54lnrTL-G5qM4szYcZG1JgPSy7h9qyzD27NdKUnORyGBTdJZwpp53NAa-Z5nnVaKMeYVqu4OgkbjsAdxu3KZ1VFgnRUZctZ0xibNVXTym85rxvG3CpHsu6mi5RudlAlz5pGaHrXX83OcZW0qrlTg-54nd2kTVcl6wxvSKIRXBU1JlyCEsyRjozDkyiFhR8YFONomgn7gat1k8QjSAsllDPqAo2bjvH5impKrv0ESLLJ_Nqkx08z0MY2dR8DdrrwYDzKdlPTaSnhG&org=1&channel=ns-dk-o-w-s_344-tld_9,Analista de Dados,Pleno,Analista Pleno - Central de Relacionamento - Oncologia (RJ),Rede D'Or São Luiz,"Power BI, Excel"
1374,"https://www.glassdoor.com.br/job-listing/pessoa-analista-de-dados-netvagas-JV_IC2387909_KO0,24_KE25,33.htm?jl=1009542587217",https://www.netvagas.com.br/empresa/anuncios/a1235395/pessoa-analista-de-dados/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,"2024-11-26","2024-11-27",https://www.netvagas.com.br/empresa/anuncios/a1235395/pessoa-analista-de-dados/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Não Informado,Pessoa analista de dados,Netvagas,"Power BI, Linguagem R, Python, SQL"
1375,"https://www.glassdoor.com.br/job-listing/analista-de-banco-de-dados-sr-onr-JV_IC2479061_KO0,29_KE30,33.htm?jl=1009542441699",https://jobs.quickin.io/registradores/jobs/67462945d0a01f0013a54b1c,"2024-11-26","2024-11-27",https://jobs.quickin.io/registradores/jobs/67462945d0a01f0013a54b1c,Engenheiro de Dados,Sênior,Analista de Banco de Dados Sr.,ONR,"SQL, AWS, GCP, SQL Server, Azure, Oracle, MySQL, MongoDB"
1376,"https://www.glassdoor.com.br/job-listing/analista-de-indicadores-ssa-são-salvador-alimentos-JV_IC2398169_KO0,23_KE24,50.htm?jl=1009543531149",https://ssa.gupy.io/job/eyJqb2JJZCI6ODE0MTAyNSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,"2024-11-27","2024-11-27",https://ssa.gupy.io/job/eyJqb2JJZCI6ODE0MTAyNSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Analista de Dados,Júnior,Analista de Indicadores,SSA - São Salvador Alimentos,"Power BI, Excel"
